customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06797,Female,0,No,No,63,Yes,Fiber optic,No internet service,Yes,One year,Yes,Credit card (automatic),89.77,5636.59,0
CUST-06798,Female,0,Yes,No,18,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,73.8,1321.14,0
CUST-06799,Female,0,No,No,66,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.66,1558.21,1
CUST-06800,Female,0,Yes,No,72,Yes,DSL,Yes,No internet service,One year,Yes,Bank transfer (automatic),34.99,2517.33,0
CUST-06801,Male,0,No,Yes,4,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,46.53,232.49,1
CUST-06802,Male,1,Yes,Yes,66,Yes,Fiber optic,No,Yes,One year,No,Electronic check,46.26,3102.1,0
CUST-06803,Male,1,Yes,No,10,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,85.34,803.86,0
CUST-06804,Female,0,No,No,67,Yes,No,No,No,Month-to-month,Yes,Electronic check,19.83,1382.01,0
CUST-06805,Male,0,No,No,68,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,93.57,6400.33,0
CUST-06806,Female,0,No,Yes,0,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.53,0.0,1
CUST-06807,Female,1,No,No,62,Yes,DSL,No internet service,No,One year,No,Mailed check,49.0,2964.3,0
CUST-06808,Female,0,Yes,Yes,28,Yes,DSL,Yes,No internet service,One year,Yes,Electronic check,70.79,1992.75,0
CUST-06809,Male,0,No,No,11,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Credit card (automatic),39.59,417.79,0
CUST-06810,Female,0,Yes,No,40,Yes,DSL,Yes,Yes,Two year,No,Mailed check,106.45,4285.74,0
CUST-06811,Female,0,Yes,No,1,Yes,DSL,No,Yes,Month-to-month,No,Credit card (automatic),26.54,58.87,0
CUST-06812,Male,0,No,No,36,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,62.44,2313.79,0
CUST-06813,Male,0,Yes,No,44,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),102.94,4476.3,0
CUST-06814,Male,0,Yes,Yes,47,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,79.58,3847.18,0
CUST-06815,Female,0,No,No,23,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),47.23,1131.05,0
CUST-06816,Male,1,Yes,No,21,Yes,DSL,No internet service,No,Month-to-month,No,Bank transfer (automatic),60.08,1297.39,0
CUST-06817,Male,0,Yes,No,10,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),88.67,982.52,0
CUST-06818,Male,0,No,No,57,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,115.33,6589.7,1
CUST-06819,Female,0,Yes,No,45,Yes,No,No internet service,Yes,One year,Yes,Electronic check,107.31,4880.63,0
CUST-06820,Female,1,Yes,No,28,Yes,DSL,No,No,Two year,Yes,Credit card (automatic),52.24,1471.21,0
CUST-06821,Female,0,Yes,Yes,34,Yes,Fiber optic,No,No internet service,Two year,Yes,Electronic check,117.82,4047.92,1
CUST-06822,Female,0,Yes,No,14,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,18.35,314.98,1
CUST-06823,Female,0,No,No,59,Yes,Fiber optic,Yes,No internet service,One year,Yes,Mailed check,20.76,1277.79,0
CUST-06824,Male,0,No,No,41,Yes,DSL,Yes,No internet service,Month-to-month,No,Electronic check,100.38,4039.98,1
CUST-06825,Female,0,Yes,No,42,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,37.95,1573.21,0
CUST-06826,Female,0,Yes,Yes,48,Yes,No,No internet service,No,Two year,No,Mailed check,24.08,1214.43,0
CUST-06827,Female,0,Yes,Yes,63,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,41.71,2652.64,1
CUST-06828,Female,0,Yes,No,31,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,60.61,1876.44,0
CUST-06829,Female,1,Yes,Yes,63,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,91.06,5762.16,0
CUST-06830,Male,0,Yes,No,1,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),80.43,25.25,1
CUST-06831,Female,0,No,No,23,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card (automatic),41.76,999.8,0
CUST-06832,Female,0,Yes,No,65,Yes,DSL,No internet service,Yes,Month-to-month,No,Electronic check,68.33,4460.02,0
CUST-06833,Female,0,No,No,37,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),110.62,4097.2,1
CUST-06834,Female,0,Yes,No,30,Yes,Fiber optic,No internet service,Yes,Two year,No,Credit card (automatic),99.5,2976.05,0
CUST-06835,Male,0,No,No,25,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),50.32,1269.55,0
CUST-06836,Female,0,Yes,No,28,Yes,Fiber optic,No,No internet service,Two year,Yes,Credit card (automatic),116.23,3240.73,0
CUST-06837,Female,0,No,No,66,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,88.86,5848.57,0
CUST-06838,Male,0,No,No,24,Yes,DSL,No internet service,Yes,One year,No,Credit card (automatic),24.24,671.2,0
CUST-06839,Female,0,Yes,No,47,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer (automatic),21.52,932.11,0
CUST-06840,Male,0,Yes,No,64,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,34.84,2151.46,0
CUST-06841,Female,0,Yes,No,52,Yes,Fiber optic,No internet service,Yes,One year,Yes,Bank transfer (automatic),90.79,4760.16,1
CUST-06842,Female,0,No,Yes,66,Yes,DSL,Yes,No internet service,Month-to-month,No,Mailed check,36.37,2339.43,1
CUST-06843,Male,0,Yes,No,17,Yes,No,No,No internet service,Month-to-month,No,Electronic check,69.15,1075.37,1
CUST-06844,Male,0,Yes,Yes,8,Yes,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,27.33,269.35,0
CUST-06845,Male,0,Yes,Yes,37,Yes,DSL,Yes,No internet service,One year,Yes,Bank transfer (automatic),110.09,4136.33,0
CUST-06846,Male,0,No,No,20,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),52.4,982.6,0
CUST-06847,Male,0,No,No,64,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,108.81,6874.07,0
CUST-06848,Male,1,No,No,20,Yes,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,112.49,2188.86,0
CUST-06849,Female,0,No,Yes,26,Yes,No,No internet service,No internet service,Two year,No,Electronic check,18.61,448.86,0
CUST-06850,Female,0,No,Yes,69,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,64.41,4539.99,0
CUST-06851,Female,1,Yes,Yes,43,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card (automatic),20.47,858.72,1
CUST-06852,Female,0,No,Yes,27,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),108.87,2981.08,1
CUST-06853,Female,0,Yes,No,44,Yes,DSL,No,No,Two year,No,Bank transfer (automatic),69.84,3109.05,0
CUST-06854,Female,0,Yes,No,16,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),25.49,473.96,1
CUST-06855,Female,1,No,No,39,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),29.03,1100.87,0
CUST-06856,Male,0,Yes,No,2,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,56.35,112.19,0
CUST-06857,Female,1,Yes,No,65,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,112.02,7270.34,0
CUST-06858,Male,1,No,No,45,Yes,DSL,No,No internet service,Two year,No,Electronic check,87.29,3954.95,0
CUST-06859,Female,0,Yes,Yes,29,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,104.76,3098.83,1
CUST-06860,Male,1,No,No,68,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),54.65,3825.12,0
CUST-06861,Female,0,Yes,No,8,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,22.32,159.03,1
CUST-06862,Female,0,No,No,10,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),115.43,1161.37,0
CUST-06863,Male,0,No,No,68,Yes,DSL,No internet service,Yes,Two year,No,Mailed check,19.72,1384.3,0
CUST-06864,Male,0,No,No,65,No,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),112.77,7360.64,0
CUST-06865,Female,0,No,Yes,30,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,54.87,1731.85,0
CUST-06866,Female,0,Yes,No,32,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.01,602.93,1
CUST-06867,Male,1,No,Yes,38,Yes,DSL,No internet service,No,One year,Yes,Bank transfer (automatic),86.92,3283.09,0
CUST-06868,Male,0,No,Yes,45,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card (automatic),116.05,5291.06,0
CUST-06869,Female,0,No,Yes,36,No,No,No internet service,Yes,Two year,No,Credit card (automatic),114.56,4139.31,0
CUST-06870,Female,0,Yes,No,59,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),34.09,2038.32,0
CUST-06871,Male,1,No,Yes,30,Yes,DSL,No,No internet service,Two year,Yes,Electronic check,36.12,1079.97,0
CUST-06872,Female,0,Yes,No,10,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.55,791.85,0
CUST-06873,Male,1,Yes,No,1,Yes,DSL,Yes,Yes,One year,No,Credit card (automatic),81.73,38.48,0
CUST-06874,Female,0,Yes,No,26,Yes,No,Yes,No,One year,No,Electronic check,91.94,2367.53,1
CUST-06875,Male,0,No,No,1,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer (automatic),36.11,0.0,1
CUST-06876,Male,1,No,No,20,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,113.9,2246.62,0
CUST-06877,Female,0,No,No,57,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,81.87,4713.17,0
CUST-06878,Female,0,No,No,4,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,102.7,413.12,0
CUST-06879,Female,1,Yes,No,51,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),72.01,3626.31,0
CUST-06880,Male,0,Yes,Yes,44,Yes,DSL,Yes,No,Month-to-month,No,Credit card (automatic),59.43,2686.39,1
CUST-06881,Male,0,No,Yes,19,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),115.72,2205.61,0
CUST-06882,Male,1,Yes,No,60,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,76.21,4657.29,0
CUST-06883,Female,0,No,Yes,37,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,104.69,3916.36,0
CUST-06884,Male,1,Yes,Yes,19,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),113.33,2162.68,1
CUST-06885,Male,0,Yes,No,24,Yes,No,No,Yes,Month-to-month,No,Electronic check,85.54,2144.71,1
CUST-06886,Female,0,No,No,1,Yes,No,No internet service,No,One year,No,Mailed check,72.89,54.16,0
CUST-06887,Female,0,No,No,31,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Electronic check,18.35,514.11,0
CUST-06888,Female,1,Yes,No,25,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,22.0,629.97,0
CUST-06889,Male,0,Yes,No,69,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,38.09,2658.44,1
CUST-06890,Male,0,No,No,40,Yes,No,No,Yes,Two year,No,Credit card (automatic),36.6,1533.69,0
CUST-06891,Female,0,No,Yes,66,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),43.48,2913.75,1
CUST-06892,Male,0,No,No,0,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Mailed check,48.49,82.17,0
CUST-06893,Male,0,Yes,Yes,50,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,54.01,2674.92,0
CUST-06894,Male,1,Yes,Yes,4,Yes,DSL,No,No,Month-to-month,No,Bank transfer (automatic),60.05,230.77,0
CUST-06895,Male,0,Yes,Yes,12,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.89,324.72,0
CUST-06896,Female,1,Yes,No,18,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),22.24,391.04,1
CUST-06897,Female,0,Yes,No,11,Yes,Fiber optic,No internet service,No,Two year,Yes,Electronic check,85.39,860.94,0
CUST-06898,Female,0,Yes,No,47,Yes,DSL,No,Yes,Two year,No,Electronic check,71.73,3379.48,0
CUST-06899,Female,0,No,No,24,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.41,1537.39,0
CUST-06900,Female,0,Yes,Yes,56,Yes,DSL,Yes,No,Two year,No,Bank transfer (automatic),81.44,4526.61,0
CUST-06901,Female,0,No,No,34,Yes,Fiber optic,Yes,No,Two year,Yes,Mailed check,100.77,3380.5,1
CUST-06902,Male,0,No,Yes,4,Yes,No,No,No,One year,No,Electronic check,60.77,236.28,0
CUST-06903,Female,0,Yes,No,21,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,82.11,1763.54,0
CUST-06904,Male,0,Yes,No,56,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,113.36,6294.38,0
CUST-06905,Male,0,Yes,Yes,46,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,101.96,4806.92,1
CUST-06906,Male,0,No,Yes,53,Yes,Fiber optic,No,No internet service,One year,No,Credit card (automatic),60.6,3146.84,0
CUST-06907,Female,1,No,No,2,Yes,Fiber optic,No,No,Two year,Yes,Electronic check,82.47,136.4,0
CUST-06908,Male,0,Yes,Yes,52,Yes,No,Yes,Yes,One year,No,Mailed check,35.71,1913.62,0
CUST-06909,Male,1,No,No,30,Yes,Fiber optic,No,No,Two year,Yes,Bank transfer (automatic),74.05,2269.88,1
CUST-06910,Female,0,Yes,No,68,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,116.13,7940.84,1
CUST-06911,Male,0,Yes,Yes,32,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),69.83,2200.29,1
CUST-06912,Male,1,No,No,71,Yes,Fiber optic,Yes,Yes,Two year,No,Bank transfer (automatic),110.76,7839.18,0
CUST-06913,Female,0,No,No,49,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,58.73,2834.95,1
CUST-06914,Female,0,Yes,No,15,Yes,DSL,Yes,No,Two year,Yes,Credit card (automatic),117.88,1752.19,0
CUST-06915,Male,0,Yes,No,38,Yes,Fiber optic,No,No,Month-to-month,Yes,Mailed check,75.92,2904.1,0
CUST-06916,Male,0,Yes,No,45,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),22.23,957.29,0
CUST-06917,Female,0,Yes,No,46,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Credit card (automatic),76.68,3439.87,0
CUST-06918,Male,0,No,Yes,43,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.46,2013.24,0
CUST-06919,Female,0,No,No,8,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,21.25,160.99,0
CUST-06920,Female,0,No,No,49,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,100.09,4941.81,0
CUST-06921,Male,1,No,No,59,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.57,2673.17,0
CUST-06922,Male,0,No,Yes,14,Yes,DSL,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),97.65,1394.24,0
CUST-06923,Male,1,Yes,No,35,Yes,DSL,No internet service,No,Month-to-month,Yes,Credit card (automatic),46.82,1755.01,0
CUST-06924,Female,0,Yes,No,62,Yes,Fiber optic,Yes,Yes,Two year,No,Electronic check,37.43,2263.5,0
CUST-06925,Male,0,Yes,Yes,68,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,115.39,7807.62,0
CUST-06926,Male,0,No,No,40,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.16,2121.36,1
CUST-06927,Female,0,No,No,23,Yes,No,No,No,Two year,No,Mailed check,78.14,1902.43,0
CUST-06928,Female,1,Yes,Yes,48,Yes,DSL,No,No internet service,Two year,No,Electronic check,79.0,3791.1,0
CUST-06929,Male,0,No,No,17,Yes,No,No internet service,Yes,One year,No,Electronic check,74.05,1303.22,0
CUST-06930,Female,1,Yes,No,6,Yes,DSL,No,No internet service,One year,Yes,Mailed check,109.47,524.63,0
CUST-06931,Female,0,No,No,3,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card (automatic),85.44,275.04,0
CUST-06932,Male,1,Yes,No,68,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card (automatic),58.37,3951.12,0
CUST-06933,Male,0,Yes,No,59,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,104.24,6219.59,0
CUST-06934,Male,0,No,Yes,54,Yes,Fiber optic,Yes,No,One year,Yes,Credit card (automatic),36.11,1982.88,0
CUST-06935,Female,1,Yes,No,15,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,72.42,1065.31,1
CUST-06936,Female,0,No,No,28,Yes,DSL,Yes,No,One year,Yes,Credit card (automatic),113.06,3244.67,0
CUST-06937,Female,0,No,No,22,Yes,No,No,Yes,Month-to-month,No,Electronic check,80.54,1855.46,0
CUST-06938,Male,0,No,No,13,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.7,1371.38,0
CUST-06939,Male,1,No,No,48,Yes,No,No internet service,No internet service,One year,No,Mailed check,83.36,4039.4,0
CUST-06940,Male,0,No,No,32,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,101.94,3248.22,0
CUST-06941,Male,0,No,Yes,24,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),112.45,2710.4,0
CUST-06942,Male,0,No,No,20,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,45.29,884.96,1
CUST-06943,Female,0,No,Yes,16,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card (automatic),34.97,570.59,0
CUST-06944,Female,0,No,No,22,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.4,1431.07,0
CUST-06945,Male,0,No,No,56,No,No,Yes,No,One year,No,Electronic check,88.19,4930.16,0
CUST-06946,Male,0,Yes,No,57,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card (automatic),40.72,2428.22,0
CUST-06947,Female,0,No,Yes,13,Yes,DSL,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.41,254.88,1
CUST-06948,Male,0,Yes,No,19,No,Fiber optic,No internet service,No internet service,Two year,Yes,Mailed check,52.29,972.02,0
CUST-06949,Female,0,Yes,No,29,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,114.89,3276.8,1
CUST-06950,Female,0,No,No,18,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.5,1570.01,1
CUST-06951,Female,0,Yes,Yes,52,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.13,3060.03,0
CUST-06952,Male,0,No,Yes,55,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,37.26,2056.14,1
CUST-06953,Female,1,Yes,No,22,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),53.61,1176.72,1
CUST-06954,Male,0,No,Yes,61,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),34.98,2155.06,0
CUST-06955,Male,0,No,Yes,32,Yes,No,No,Yes,One year,No,Credit card (automatic),28.63,935.87,0
CUST-06956,Female,0,Yes,No,17,No,DSL,No,Yes,Month-to-month,No,Bank transfer (automatic),108.67,1882.65,0
CUST-06957,Male,0,Yes,Yes,72,Yes,DSL,Yes,Yes,One year,No,Electronic check,117.77,8516.04,0
CUST-06958,Male,0,Yes,Yes,32,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,34.41,1096.69,1
CUST-06959,Male,1,Yes,No,31,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,23.45,720.02,1
CUST-06960,Male,0,No,Yes,60,Yes,Fiber optic,No internet service,Yes,Two year,No,Electronic check,50.97,3058.24,0
CUST-06961,Male,0,Yes,Yes,53,No,DSL,No internet service,No internet service,Month-to-month,Yes,Mailed check,64.17,3429.02,0
CUST-06962,Male,1,No,No,16,Yes,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),38.48,671.74,0
CUST-06963,Male,0,Yes,Yes,18,Yes,DSL,No internet service,No internet service,Two year,Yes,Credit card (automatic),48.14,849.68,0
CUST-06964,Male,0,Yes,Yes,69,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.09,2620.02,0
CUST-06965,Female,0,Yes,No,33,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),95.43,3108.52,0
CUST-06966,Male,0,Yes,No,24,Yes,No,No,No internet service,One year,No,Mailed check,89.26,2067.48,1
CUST-06967,Female,0,Yes,Yes,67,Yes,Fiber optic,Yes,Yes,One year,Yes,Bank transfer (automatic),81.5,5398.61,0
CUST-06968,Male,0,Yes,No,10,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Credit card (automatic),56.72,517.01,0
CUST-06969,Male,1,No,No,15,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.9,1600.21,0
CUST-06970,Male,0,No,No,60,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,114.95,6919.99,1
CUST-06971,Female,0,No,No,6,Yes,DSL,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),35.36,158.59,1
CUST-06972,Male,0,No,Yes,15,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.3,605.38,0
CUST-06973,Male,0,No,No,15,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.56,1100.29,0
CUST-06974,Male,0,No,Yes,39,Yes,No,No internet service,No,One year,Yes,Electronic check,27.13,1016.58,0
CUST-06975,Female,0,Yes,No,11,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.64,653.45,0
CUST-06976,Female,0,No,No,34,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,76.18,2524.12,0
CUST-06977,Male,1,Yes,No,20,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),70.21,1356.57,0
CUST-06978,Male,1,Yes,No,49,Yes,No,No,No internet service,Two year,Yes,Electronic check,51.09,2571.91,0
CUST-06979,Male,0,No,Yes,42,Yes,No,Yes,No,Two year,Yes,Electronic check,72.24,3059.33,0
CUST-06980,Male,0,No,Yes,16,No,DSL,No internet service,Yes,Two year,No,Electronic check,113.88,1929.56,0
CUST-06981,Female,0,Yes,No,31,Yes,Fiber optic,Yes,No,Month-to-month,No,Mailed check,38.6,1159.75,0
CUST-06982,Male,0,Yes,No,40,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,83.48,3414.62,0
CUST-06983,Female,0,No,Yes,5,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),22.34,75.26,1
CUST-06984,Male,0,No,No,26,Yes,DSL,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.64,615.58,0
CUST-06985,Female,0,No,No,19,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),73.18,1526.54,0
